Country,Country,Code,Year,Wine Production (tons),Average Temperature (F°),Minimum Temperature (F°),Maximum Temperature (F°),Median Temperature (F°),Standard Deviation
2287,Russia,RUS,2006,429796.91,23.426599999999997,21.539299999999997,59.801,-19.186600000000006,27.641246522477307
2288,Russia,RUS,2007,465503.71,26.64485,29.158700000000003,61.2536,-10.9696,25.806481081256948
2289,Russia,RUS,2008,456752.09,26.050250000000002,26.6711,60.503,-11.0272,25.570468157427232
2290,Russia,RUS,2009,454499.55,23.7047,26.8142,59.8262,-13.018,27.92656126336294
2291,Russia,RUS,2010,689941.21,23.862949999999998,25.2869,62.4074,-16.068999999999996,28.863821282217955
2292,Russia,RUS,2011,631636.45,25.87715,29.2757,61.446200000000005,-11.117200000000004,26.940391306886802
2293,Russia,RUS,2012,565176.09,24.97685,27.3101,62.133799999999994,-11.992000000000004,28.225521736719056
2294,Russia,RUS,2013,519998.29,27.926375,34.994299999999996,60.891799999999996,-13.954,30.92899591265452
2295,Serbia,SRB,2006,117193.75,51.0335,53.644999999999996,71.4884,27.0518,15.179773320980905
2296,Serbia,SRB,2007,132302.01,53.14265,51.998,74.5718,30.5096,14.836766641660539
2297,Serbia,SRB,2008,139909.66,52.9994,53.2859,72.023,32.2934,13.844134328890473
2298,Serbia,SRB,2009,183585.16,52.5419,53.1293,71.6,30.104599999999998,14.905330134979474
2299,Serbia,SRB,2010,216121.34,51.7865,50.4725,71.762,30.5474,14.729965707421664
2300,Serbia,SRB,2011,203600.38,51.48140000000001,50.962999999999994,72.36500000000001,30.8804,15.948934971566999
2301,Serbia,SRB,2012,197315.4,52.61315,53.7665,76.001,23.647999999999996,17.79941085156268
2302,Serbia,SRB,2013,209178.66,55.118525,58.7237,73.5386,33.0602,16.197584903907305
2303,Slovakia,SVK,1993,50847.7,46.3679,47.8679,64.1012,27.186799999999998,14.204849700270426
2304,Slovakia,SVK,1994,62213.82,48.73565,45.9572,69.899,30.959600000000002,13.701616304688622
2305,Slovakia,SVK,1995,60037.49,46.6754,47.816599999999994,68.99000000000001,27.672800000000002,14.19874129222856
2306,Slovakia,SVK,1996,57324.1,44.8271,47.448499999999996,63.518,24.0152,15.459242602051722
2307,Slovakia,SVK,1997,44419.39,45.99155,41.5022,64.65559999999999,25.0916,13.694302898816918
2308,Slovakia,SVK,1998,44484.71,47.00045,48.5906,64.8248,25.1492,14.115480881287752
2309,Slovakia,SVK,1999,38274.12,47.61605,48.2018,67.001,28.8356,14.347072988560798
2310,Slovakia,SVK,2000,43218.28,49.0676,52.7918,66.8642,25.2734,13.575523258624491
2311,Slovakia,SVK,2001,40562.95,46.95395,49.343900000000005,66.9488,22.334,14.799366069500781
2312,Slovakia,SVK,2002,33681.05,48.44555,45.9176,68.3096,26.0348,14.390679681749825
2313,Slovakia,SVK,2003,41823.94,47.27675,43.639700000000005,68.5274,23.432000000000002,16.27673067421431
2314,Slovakia,SVK,2004,35851.03,46.66205,49.0811,64.7384,23.918,13.880499897763706
2315,Slovakia,SVK,2005,37156.47,46.28645,48.503299999999996,65.8346,24.9098,14.860775055310722
2316,Slovakia,SVK,2006,30327.19,47.351,49.7318,69.83959999999999,21.7166,15.480726439614577
2317,Slovakia,SVK,2007,24754.35,49.06205,47.8643,67.7228,29.2658,13.543306294892425
2318,Slovakia,SVK,2008,26708.43,48.91535,48.8264,65.2694,32.6642,12.484968222954429
2319,Slovakia,SVK,2009,27907.72,48.203,49.914500000000004,67.3358,26.2472,14.623829380842762
2320,Slovakia,SVK,2010,25206.13,46.5314,45.5981,68.5382,24.3536,15.256634683131972
2321,Slovakia,SVK,2011,28474.71,47.922799999999995,48.4547,66.722,28.0184,14.48522475126104
2322,Slovakia,SVK,2012,33501.43,47.9717,48.3206,68.3852,21.5114,15.990174621253573
2323,Slovakia,SVK,2013,29508.0,49.434125,52.946600000000004,67.3358,27.7988,16.744763569354195
2324,Slovenia,SVN,1992,80285.85,51.665600000000005,49.757000000000005,73.9706,33.5426,13.8970511825678
2325,Slovenia,SVN,1993,80966.24,50.629999999999995,51.566,69.35,33.4202,14.078527557305776
2326,Slovenia,SVN,1994,75246.44,52.7036,48.9623,72.3326,35.213,13.310668020938556
2327,Slovenia,SVN,1995,70815.75,50.52125,51.8936,71.8286,32.1998,13.112618519752088
2328,Slovenia,SVN,1996,48920.84,49.001,50.3321,66.6374,30.0866,14.149061056672789
2329,Slovenia,SVN,1997,52606.74,50.689249999999994,46.70870000000001,67.838,32.0522,12.9581653123707
2330,Slovenia,SVN,1998,43905.02,51.0752,51.3968,69.9728,28.9976,14.084287402246906
2331,Slovenia,SVN,1999,33250.14,51.23645,51.9917,69.2672,33.0836,14.326556524193423
2332,Slovenia,SVN,2000,37419.56,52.86305000000001,54.3758,70.943,29.0228,13.358248431485046
2333,Slovenia,SVN,2001,45572.43,51.6104,52.5974,71.8862,28.1012,14.168260066911403
2334,Slovenia,SVN,2002,29253.08,52.40705,50.3267,69.7298,31.8272,12.9763878008201
2335,Slovenia,SVN,2003,29137.87,51.8174,47.885000000000005,75.245,28.805,16.448580044379625
2336,Slovenia,SVN,2004,32783.84,50.43425,52.2482,68.7362,30.2684,13.638007976940436
2337,Slovenia,SVN,2005,26606.82,49.63115,50.787499999999994,68.7632,29.3756,14.521356333627445
2338,Slovenia,SVN,2006,23135.93,51.302150000000005,53.1293,73.1894,28.2938,14.39762129699966
2339,Slovenia,SVN,2007,28331.38,52.632650000000005,52.5038,70.77199999999999,32.4374,12.957872199379596
2340,Slovenia,SVN,2008,23563.22,52.24625,51.8513,69.6146,35.546,12.842623067985901
2341,Slovenia,SVN,2009,23360.01,52.22735,52.862899999999996,71.2292,30.1244,14.482323776151143
2342,Slovenia,SVN,2010,20574.95,50.3492,49.572500000000005,72.0194,29.2802,14.616724758116828
2343,Slovenia,SVN,2011,22628.82,52.17455,52.0511,71.4974,33.5048,14.357007240970265
2344,Slovenia,SVN,2012,22679.62,52.300850000000004,51.7325,72.30020000000002,27.914,15.28835771621959
2345,Slovenia,SVN,2013,19958.06,53.14055,55.218199999999996,72.2858,32.954,16.203868930862516
2346,South Africa,ZAF,1961,276847.38,63.5813,63.7034,73.0256,53.6072,7.551316747067724
2347,South Africa,ZAF,1962,316596.59,63.9296,64.5872,73.5566,52.6406,7.799689156043922
2348,South Africa,ZAF,1963,317903.84,63.5105,65.8589,72.6008,50.2952,8.283066256361392
2349,South Africa,ZAF,1964,338492.4,63.0716,63.476600000000005,73.625,49.7354,8.749231866128172
2350,South Africa,ZAF,1965,409999.42,63.31985,62.681,73.35140000000001,48.938,8.209679988060653
2351,South Africa,ZAF,1966,377769.87,64.052,64.5998,75.71119999999999,51.717200000000005,8.125253518170709
2352,South Africa,ZAF,1967,392028.09,63.1541,63.3056,72.90140000000001,49.397,8.376562020086983
2353,South Africa,ZAF,1968,446545.36,62.67845,62.7611,74.1254,47.90299999999999,8.627512559723217
2354,South Africa,ZAF,1969,444378.09,63.990199999999994,63.428,75.4682,52.6514,8.356458794141322
2355,South Africa,ZAF,1970,384268.94,63.896449999999994,65.1812,75.1046,51.2294,8.349317418426278
2356,South Africa,ZAF,1971,501545.25,63.11435,64.02109999999999,72.6908,52.0034,7.865051980005076
2357,South Africa,ZAF,1972,485498.96,63.7181,65.65100000000001,73.79599999999999,51.508399999999995,8.311439664593722
2358,South Africa,ZAF,1973,488747.59,63.65195,64.58449999999999,74.93719999999999,52.5236,8.095135901661171
2359,South Africa,ZAF,1974,457815.31,62.91575,63.84830000000001,72.8762,52.0898,7.931399387761397
2360,South Africa,ZAF,1975,534906.06,62.8709,63.2489,72.5432,51.476,7.338612121202107
2361,South Africa,ZAF,1976,542021.11,62.5349,63.3767,71.7044,51.0944,7.659687062442268
2362,South Africa,ZAF,1977,437571.49,63.788000000000004,65.5016,73.8446,51.5714,8.316882243638263
2363,South Africa,ZAF,1978,550005.24,63.33755,62.060900000000004,72.59179999999999,50.864000000000004,7.954588571327301
2364,South Africa,ZAF,1979,571845.72,64.0217,65.7464,74.08760000000001,51.031400000000005,8.114656007496556
2365,South Africa,ZAF,1980,641263.49,63.6977,64.7492,72.8996,52.044799999999995,7.776054008650825
2366,South Africa,ZAF,1981,604830.95,62.80835,63.295700000000004,73.0796,51.1448,8.208876883483011
2367,South Africa,ZAF,1982,700647.8,63.95375000000001,64.7699,73.9058,52.440799999999996,7.876415896090162
2368,South Africa,ZAF,1983,718239.02,64.76645,66.488,76.37,52.7342,8.365302862364926
2369,South Africa,ZAF,1984,711065.01,64.34270000000001,64.6592,74.9588,52.4498,8.164148019904411
2370,South Africa,ZAF,1985,665383.72,64.50095,65.9039,74.87780000000001,52.0286,7.839041254979639
2371,South Africa,ZAF,1986,586796.12,64.319,65.1902,74.0462,52.4066,7.543069731036085
2372,South Africa,ZAF,1987,684639.62,64.58645,65.6816,75.2306,51.6182,8.44588672351007
2373,South Africa,ZAF,1988,711390.69,63.731899999999996,62.8043,75.0524,51.3752,7.981309305439232
2374,South Africa,ZAF,1989,743233.78,63.3311,63.401,72.9158,51.3806,7.514103898669489
2375,South Africa,ZAF,1990,699746.06,63.911,64.7474,74.111,51.909800000000004,7.9601645784722095
2376,South Africa,ZAF,1991,727260.98,63.9536,65.31890000000001,73.70779999999999,51.809,8.028517822680037
2377,South Africa,ZAF,1992,698540.41,64.86110000000001,65.9939,75.2396,52.7018,8.385112228229266
2378,South Africa,ZAF,1993,569765.54,64.76495,65.4917,75.22879999999999,52.6064,7.617815953825847
2379,South Africa,ZAF,1994,653108.6,63.70655,64.8284,72.914,50.1944,8.2924230998161
2380,South Africa,ZAF,1995,682808.92,64.16735,64.0103,75.9128,51.206,8.296334792983753
2381,South Africa,ZAF,1996,766635.52,63.065599999999996,64.5017,73.8662,49.0226,8.228692660551749
2382,South Africa,ZAF,1997,736141.41,63.70745,65.0417,73.0688,51.89,7.887080361809201
2383,South Africa,ZAF,1998,698759.95,64.5716,66.0605,74.4566,53.5514,7.633677332833647
2384,South Africa,ZAF,1999,722882.0,65.3819,66.2135,74.53399999999999,54.5522,7.982518817106192
2385,South Africa,ZAF,2000,630418.1,63.654050000000005,64.5755,72.62780000000001,52.2536,7.3819584457957035
2386,South Africa,ZAF,2001,587018.38,64.16225,65.74549999999999,73.3118,51.702799999999996,7.738163685444196
2387,South Africa,ZAF,2002,652112.51,64.30895,66.76159999999999,72.97879999999999,51.2726,8.172116471436714
2388,South Africa,ZAF,2003,803152.42,64.871,67.32589999999999,75.2018,52.2968,8.723859564956951
2389,South Africa,ZAF,2004,841794.86,64.5491,65.46470000000001,73.5926,50.468,8.2871023234904
2390,South Africa,ZAF,2005,762623.94,64.79225,65.3036,74.2334,54.05,7.328836449445933
2391,South Africa,ZAF,2006,852553.17,63.6755,65.18480000000001,73.4432,52.6964,8.08096189931507
2392,South Africa,ZAF,2007,887470.71,64.37525000000001,65.1191,74.8634,51.8108,8.121523662298392
2393,South Africa,ZAF,2008,922138.77,64.32095,64.6637,73.5458,52.97,7.686724045628046
2394,South Africa,ZAF,2009,905969.11,64.1948,65.9462,73.5008,51.2132,7.766949998785643
2395,South Africa,ZAF,2010,846126.67,64.9448,65.5286,74.1668,52.3004,7.644148641340582
2396,South Africa,ZAF,2011,882318.81,63.59435,64.3316,73.13,50.129599999999996,8.343041445910588
2397,South Africa,ZAF,2012,958750.03,64.12445000000001,63.903200000000005,75.2432,51.7136,8.399896651799297
2398,South Africa,ZAF,2013,996243.07,63.185675,61.043,74.5466,53.6378,9.130586637975206
2399,South America,,1961,2182419.77,71.92895,72.5153,74.9858,66.6968,2.836408546191664
2400,South America,,1962,2445581.36,71.5223,72.0113,74.9012,65.28020000000001,3.4144620090006947
2401,South America,,1963,2497716.36,71.96765,72.8357,74.8598,67.1738,2.77716282054513
2402,South America,,1964,2386353.99,71.27705,71.6414,75.38180000000001,65.9822,3.104230952191778
2403,South America,,1965,2258057.21,71.77445,72.149,74.84,66.9452,2.6124619000266582
2404,South America,,1966,2624340.3,71.81240000000001,72.3983,75.54740000000001,67.253,2.8604228930828963
2405,South America,,1967,3269711.53,71.7665,72.4379,74.82740000000001,65.9156,2.9419755681576203
2406,South America,,1968,2513482.33,71.44385,71.5883,74.9804,67.199,2.916178492011887
2407,South America,,1969,2215835.01,72.3308,72.43430000000001,75.3494,67.883,2.7986719188020066
2408,South America,,1970,2297096.09,72.0395,72.82580000000002,75.218,67.27640000000002,2.8232692712849397
2409,South America,,1971,2721605.93,71.04005,71.43979999999999,74.3954,65.8526,2.8814800642914573
2410,South America,,1972,2672392.97,71.88815000000001,72.15979999999999,75.0704,67.7714,2.4888538890238463
2411,South America,,1973,2874462.02,71.84089999999999,72.464,75.9488,66.57079999999999,3.0672018085782153
2412,South America,,1974,3200457.95,71.07845,71.4002,74.0282,66.9722,2.5506892218307704
2413,South America,,1975,2706144.78,71.29729999999999,71.8268,74.327,65.8112,2.8114678760714638
2414,South America,,1976,3312627.72,71.18345000000001,71.43710000000002,74.37740000000001,66.7256,2.658714106309842
2415,South America,,1977,2938525.59,72.1304,72.5612,75.0326,68.0162,2.628460868679964
2416,South America,,1978,2664808.91,71.85245,72.2615,75.3764,67.2998,2.8757313607308506
2417,South America,,1979,3252973.06,71.79185,72.2147,74.8382,66.8822,2.7277238958183085
2418,South America,,1980,2913661.47,72.10445,72.5495,75.2324,67.4798,2.7811211226933144
2419,South America,,1981,2882961.44,71.84570000000001,72.275,74.8598,66.54740000000001,2.932732447890374
2420,South America,,1982,3229675.65,72.1754,72.3569,75.26480000000001,68.0414,2.5769003748337282
2421,South America,,1983,2942896.41,72.42875,72.92660000000001,76.4762,67.037,3.144506327636419
2422,South America,,1984,2353948.45,71.66345,72.2687,75.0074,66.7652,2.9769335719525523
2423,South America,,1985,2239633.19,71.87689999999999,72.30109999999999,74.777,67.20259999999999,2.8649881313414296
2424,South America,,1986,2275017.93,72.06575,72.5495,75.1208,67.5806,2.6031874617301565
2425,South America,,1987,2995860.58,72.72500000000001,73.5755,75.695,68.3654,2.7965865596213066
2426,South America,,1988,2684881.28,71.98655000000001,72.4199,75.65180000000001,65.9714,3.367184284856091
2427,South America,,1989,2539787.06,71.78795000000001,72.2552,75.0596,66.7256,2.907192097508898
2428,South America,,1990,2019234.47,72.18155,73.2389,75.32420000000002,66.8048,3.0651501593055674
2429,South America,,1991,1944985.03,72.28625,72.5189,75.398,67.4132,2.7880917829225056
2430,South America,,1992,2001645.98,72.12155,72.7988,75.6464,65.9588,2.9508511414659524
2431,South America,,1993,2013714.25,72.2843,73.1354,75.2108,67.4006,2.8389252133990315
2432,South America,,1994,2328178.05,72.60095,73.2038,75.974,67.6562,2.714655475378047
2433,South America,,1995,2159393.61,72.6161,73.0832,75.6932,68.4464,2.685502222202502
2434,South America,,1996,1813503.12,72.1793,72.8492,75.1568,66.6356,2.9749872011947773
2435,South America,,1997,2000330.56,72.85175,73.6709,76.0334,68.7758,2.567300781507158
2436,South America,,1998,1958323.37,73.1426,73.93730000000001,76.676,68.60300000000001,2.715102308469159
2437,South America,,1999,2279344.3,72.0347,72.7961,75.36019999999999,67.44200000000001,2.883883693910001
2438,South America,,2000,2133846.38,71.8964,72.9005,75.1712,66.05600000000001,2.883204501308162
2439,South America,,2001,2338820.24,72.5078,73.2659,75.5618,67.3952,2.8448231720091237
2440,South America,,2002,2053466.18,72.8306,73.6547,75.524,67.568,2.833054068091055
2441,South America,,2003,2165422.76,72.7697,73.1867,76.29260000000001,68.2484,2.8207748393917313
2442,South America,,2004,2484427.02,72.63425,73.5305,76.11440000000002,67.8056,3.089798197735139
2443,South America,,2005,2528945.29,72.80855,73.0265,76.244,68.2502,2.674659315093819
2444,South America,,2006,2487273.76,72.70115,73.17410000000001,75.7508,68.6786,2.7443767832026666
2445,South America,,2007,2549719.82,72.383,73.4882,76.13419999999999,67.2404,3.2554709722111066
2446,South America,,2008,2590274.61,72.41525,72.9599,75.7058,67.1162,2.8612395001594533
2447,South America,,2009,2366082.95,72.77465,73.5089,76.0064,67.5608,2.9122113224083983
2448,South America,,2010,2617187.15,72.81920000000001,73.14529999999999,76.5176,67.5644,3.0857770013107184
2449,South America,,2011,2806446.03,72.4514,73.0202,75.3386,68.3006,2.595907282277584
2450,South America,,2012,2633911.28,72.90065,73.94,75.767,67.6652,2.8222302491276134
2451,South America,,2013,2914013.28,71.969675,71.6396,76.09819999999999,68.1368,3.1415163707765594
2452,Spain,ESP,1961,1831061.68,58.344950000000004,56.8778,73.0958,41.9648,10.682620471545873
2453,Spain,ESP,1962,2197382.88,56.86265,56.57,74.705,41.345600000000005,12.054011362839116
2454,Spain,ESP,1963,2318219.88,56.11145,56.012,72.8996,41.5292,11.092401054325437
2455,Spain,ESP,1964,3100303.85,57.31655,54.571999999999996,73.886,41.556200000000004,12.241272763037788
2456,Spain,ESP,1965,2399685.07,56.578849999999996,56.2172,72.266,41.45,11.151857161640672
2457,Spain,ESP,1966,2789502.36,57.145849999999996,55.3856,72.4568,43.8458,10.669901611244425
2458,Spain,ESP,1967,2114688.45,56.65625,54.7466,74.57900000000001,41.162,11.299931952208627
2459,Spain,ESP,1968,2098590.46,57.0899,55.6754,72.9752,43.4534,10.80246473239073
2460,Spain,ESP,1969,2233398.11,55.78039999999999,55.6142,74.0426,41.8946,11.121606715186108
2461,Spain,ESP,1970,2322846.53,56.696,55.0481,73.4252,39.1928,11.681872645334659
2462,Spain,ESP,1971,2206726.88,55.56485,54.7619,72.53059999999999,41.705600000000004,11.418702282300654
2463,Spain,ESP,1972,2409482.67,55.059200000000004,53.9789,71.27420000000001,40.8452,10.055036058160564
2464,Spain,ESP,1973,3628648.24,56.156299999999995,54.303799999999995,74.7698,42.1412,11.778039530800145
2465,Spain,ESP,1974,3283101.57,55.9835,51.553399999999996,72.959,44.2238,10.793090257786568
2466,Spain,ESP,1975,2945175.26,56.073649999999994,54.242599999999996,74.0516,41.198,11.216388997315084
2467,Spain,ESP,1976,2206908.32,56.183,52.669399999999996,73.0238,41.558,11.392911391339313
2468,Spain,ESP,1977,1979477.1,56.3873,55.5323,68.2016,43.3634,8.78870759285615
2469,Spain,ESP,1978,2672656.96,56.69,53.896100000000004,72.76820000000001,42.1826,10.4880074391486
2470,Spain,ESP,1979,4373084.04,56.897,54.1481,73.31360000000001,45.203,10.874202564368066
2471,Spain,ESP,1980,3846644.73,56.48765,54.6143,74.5196,41.5634,11.347637223709128
2472,Spain,ESP,1981,3054218.86,57.691849999999995,55.718599999999995,72.80600000000001,42.506600000000006,10.81499728142697
2473,Spain,ESP,1982,3395864.64,57.568999999999996,55.3478,73.6178,43.8044,10.798411110394479
2474,Spain,ESP,1983,2804380.19,57.55009999999999,55.7726,73.64840000000001,42.3932,11.382220067360242
2475,Spain,ESP,1984,3080617.94,56.05835,54.6845,74.0642,43.534400000000005,10.980401575741459
2476,Spain,ESP,1985,2937645.63,57.4373,55.9202,74.8436,39.3026,12.132689385592657
2477,Spain,ESP,1986,3182585.5,56.97725,54.9842,74.1884,43.1978,11.858753077828592
2478,Spain,ESP,1987,3626561.72,58.029650000000004,56.7059,74.714,41.6156,11.490304154887204
2479,Spain,ESP,1988,2007509.11,57.4904,56.6168,73.958,42.9512,10.64053584911792
2480,Spain,ESP,1989,2824066.1,59.08265,57.2153,76.74080000000001,42.429199999999994,11.284122552627979
2481,Spain,ESP,1990,3600797.67,58.57175,55.607,75.8786,41.7902,12.032022155481597
2482,Spain,ESP,1991,2847652.9,57.2129,53.3516,76.82,42.5138,12.426470863735716
2483,Spain,ESP,1992,3069187.41,57.11945,54.9365,74.5466,39.9902,11.33124165999793
2484,Spain,ESP,1993,2404674.59,56.3012,53.4209,73.6862,42.665,10.998904578184138
2485,Spain,ESP,1994,1885402.05,58.3718,56.489000000000004,76.4546,43.6622,11.255346994045256
2486,Spain,ESP,1995,1908716.69,59.1299,59.019800000000004,75.4106,44.9132,10.42191888333953
2487,Spain,ESP,1996,2757932.33,57.47225,56.5736,73.7744,43.745000000000005,10.492539328017788
2488,Spain,ESP,1997,3013395.55,59.19065,59.6399,73.949,44.4416,9.92531408951145
2489,Spain,ESP,1998,2741875.16,58.1936,55.5971,75.4376,42.922399999999996,11.159015393516011
2490,Spain,ESP,1999,3028908.41,57.859700000000004,57.144200000000005,75.1622,43.538,11.925421248134363
2491,Spain,ESP,2000,3735151.73,58.043749999999996,54.9806,73.733,40.3916,11.195602323030887
2492,Spain,ESP,2001,2807827.49,58.30895,57.9911,75.146,40.9208,11.548503263941727
2493,Spain,ESP,2002,3133416.09,58.36625,56.858,72.8834,45.59,9.752756848147651
2494,Spain,ESP,2003,3852125.04,58.99445,56.1812,78.18260000000001,43.2374,12.570109686980752
2495,Spain,ESP,2004,3883143.5,57.913549999999994,55.7087,74.1776,44.281400000000005,11.881568312803584
2496,Spain,ESP,2005,3305509.04,57.74645,57.816500000000005,75.3998,41.0216,13.059007329425926
2497,Spain,ESP,2006,3529611.79,59.190650000000005,59.6543,77.5814,41.4572,12.43556571133413
2498,Spain,ESP,2007,3194079.54,57.6344,56.8751,73.3676,43.808,10.806345354130015
2499,Spain,ESP,2008,3389868.15,57.6131,56.647400000000005,74.0282,43.0502,10.838696769529912
2500,Spain,ESP,2009,2948903.79,58.942550000000004,57.807500000000005,76.2278,42.3428,12.060458721601536
2501,Spain,ESP,2010,3274936.91,57.6428,57.0461,76.7462,42.900800000000004,12.203302667124769
2502,Spain,ESP,2011,3058038.11,59.577949999999994,60.9017,75.407,44.015,11.41002962377638
2503,Spain,ESP,2012,2823394.78,58.244,55.728500000000004,76.2998,41.558,12.253960375620315
2504,Spain,ESP,2013,4180171.2,58.745975,55.7528,76.1774,44.5784,12.647776030563067
2505,Switzerland,CHE,1961,66821.41,46.684400000000004,48.407,61.0376,28.4648,11.634961327435045
2506,Switzerland,CHE,1962,65151.29,43.67735,45.1634,63.2858,24.9224,13.210367157274623
2507,Switzerland,CHE,1963,73598.08,43.370749999999994,45.4487,62.8268,19.6916,14.700720376690263
2508,Switzerland,CHE,1964,76523.75,45.3056,44.346199999999996,64.23440000000001,25.075400000000002,13.443839826478145
2509,Switzerland,CHE,1965,72278.13,43.63805,43.7468,58.8056,24.9818,11.903963470778814
2510,Switzerland,CHE,1966,65973.2,45.3896,48.3197,59.4446,25.2014,12.218980965991914
2511,Switzerland,CHE,1967,77127.94,45.47015,46.057100000000005,64.4648,27.5918,12.43426913424055
2512,Switzerland,CHE,1968,82084.8,44.711450000000006,47.5898,60.2834,27.1526,11.81710226813048
2513,Switzerland,CHE,1969,66088.41,44.19965,45.2903,62.850200000000015,23.351,13.483441855475927
2514,Switzerland,CHE,1970,105097.35,44.2772,42.602000000000004,60.8558,28.0346,12.982276090396196
2515,Switzerland,CHE,1971,73409.39,45.075500000000005,47.3387,63.67100000000001,27.3074,13.168837483171467
2516,Switzerland,CHE,1972,84213.96,44.42615,43.0907,60.8288,29.1416,10.670106329920904
2517,Switzerland,CHE,1973,109225.04,44.530550000000005,41.2214,63.5756,28.4198,13.373165240374604
2518,Switzerland,CHE,1974,63639.01,45.446149999999996,41.7668,62.772800000000004,34.3706,10.604993135525616
2519,Switzerland,CHE,1975,69599.21,45.405049999999996,43.5254,62.06540000000001,29.3882,11.886420251737238
2520,Switzerland,CHE,1976,96978.05,45.2507,45.3947,63.85460000000001,27.435200000000002,12.692542341075725
2521,Switzerland,CHE,1977,104689.12,45.278150000000004,45.2093,60.27980000000001,29.7122,10.482036530482215
2522,Switzerland,CHE,1978,66133.77,43.884800000000006,43.3481,59.1854,28.8104,11.290227429225524
2523,Switzerland,CHE,1979,94165.78,44.75735,43.9601,60.553399999999996,24.053,12.131876991890564
2524,Switzerland,CHE,1980,71656.71,43.76915,42.1709,62.0024,26.878999999999998,12.024292936347274
2525,Switzerland,CHE,1981,72663.68,44.83205,45.6557,61.248200000000004,25.9214,12.638190869704847
2526,Switzerland,CHE,1982,156434.94,46.03745,43.9457,64.3568,29.913800000000002,12.595288857238362
2527,Switzerland,CHE,1983,137286.99,46.0307,45.637699999999995,68.62640000000002,26.672,13.35921135982075
2528,Switzerland,CHE,1984,93402.83,44.28095,44.233700000000006,61.871,28.1948,11.79454287252449
2529,Switzerland,CHE,1985,99241.47,44.38685,45.7034,64.18400000000001,20.4026,14.107322636553622
2530,Switzerland,CHE,1986,107051.43,44.87375,44.6063,61.4516,21.9506,13.542600823160022
2531,Switzerland,CHE,1987,99811.19,44.84675000000001,46.715900000000005,62.434400000000004,22.8218,13.299899785302555
2532,Switzerland,CHE,1988,94880.64,46.264250000000004,47.2181,62.3228,31.8812,11.812292939483928
2533,Switzerland,CHE,1989,144972.66,46.644650000000006,45.5675,62.9816,31.4132,11.491449513482149
2534,Switzerland,CHE,1990,112005.56,46.86005,45.8744,63.5576,28.2326,11.946864841873786
2535,Switzerland,CHE,1991,113015.26,45.329,43.3274,64.97420000000002,27.185,13.440654183754333
2536,Switzerland,CHE,1992,112389.3,46.5074,43.3958,66.51859999999999,28.877,12.724040919027686
2537,Switzerland,CHE,1993,104873.28,45.7112,45.3749,62.1464,29.804,11.938554869147117
2538,Switzerland,CHE,1994,107836.14,47.87795,45.312799999999996,67.4906,32.1962,12.006986474738177
2539,Switzerland,CHE,1995,107174.81,45.953450000000004,48.0479,66.5942,28.6088,12.396847316262605
2540,Switzerland,CHE,1996,111109.27,44.554249999999996,45.880700000000004,60.5336,28.2146,12.275764127632655
2541,Switzerland,CHE,1997,94619.37,46.78235,44.4677,64.59620000000001,28.4846,11.797974974198674
2542,Switzerland,CHE,1998,106343.82,46.3244,44.941100000000006,63.2606,30.601399999999998,12.452745221107602
2543,Switzerland,CHE,1999,118810.36,46.2251,45.6944,63.6512,28.4558,13.044340313784295
2544,Switzerland,CHE,2000,115731.37,47.412800000000004,46.9148,63.7376,28.742,11.785035884852988
2545,Switzerland,CHE,2001,106493.51,46.363550000000004,46.193,64.3352,27.5756,12.695986869193241
2546,Switzerland,CHE,2002,100915.23,47.27270000000001,45.8258,63.125600000000006,29.7374,11.112339002780976
2547,Switzerland,CHE,2003,97667.51,47.60555,43.542500000000004,69.9566,26.546,15.282849365249566
2548,Switzerland,CHE,2004,105111.87,46.12295,47.4485,63.0428,29.7014,12.547437862368554
2549,Switzerland,CHE,2005,90805.56,45.63305,47.1542,62.9996,26.5064,13.870412976515544
2550,Switzerland,CHE,2006,91727.26,47.00795,48.4007,69.4058,26.0078,13.987405583108101
2551,Switzerland,CHE,2007,94432.49,47.39495,49.5518,62.069,30.2072,11.464722797782771
2552,Switzerland,CHE,2008,97474.28,46.5974,45.2921,62.68280000000001,29.9804,11.897118666298995
2553,Switzerland,CHE,2009,101018.65,46.9412,47.5925,65.6042,26.177,13.908884297716792
2554,Switzerland,CHE,2010,93525.3,45.0077,45.75020000000001,66.1982,25.601,13.700238614113127
2555,Switzerland,CHE,2011,101610.13,47.9252,48.7805,64.4954,30.236,12.024117002696933
2556,Switzerland,CHE,2012,91069.55,46.68665000000001,45.8888,64.8374,23.8766,13.19747319069415
2557,Switzerland,CHE,2013,76079.23,46.7195,47.093,66.029,27.436999999999998,14.932899558836047
2558,Syria,SYR,1968,86.18,64.91075,67.16120000000001,86.0972,41.2106,15.25486369609259
2559,Syria,SYR,1969,113.4,65.30810000000001,64.07509999999999,84.1802,44.4992,14.853709966322768
2560,Syria,SYR,1970,81.65,65.82035,66.57079999999999,84.21979999999999,43.9016,14.386577310339094
2561,Syria,SYR,1971,84.37,64.55195,62.819599999999994,83.64200000000001,43.406600000000005,15.111110304703262
2562,Syria,SYR,1972,213.19,63.2657,66.97399999999999,83.2658,39.0542,16.523257966107817
2563,Syria,SYR,1973,217.72,64.5194,66.0668,84.686,40.7696,15.782880139511352
